02014421	0401
020C7661	0447,0404,047A
020C7662	0422,0439,043B
020C7663	0403,0405,0409,0476
020C7664	046C,0404,040E
020C7665	04CB,0436
020C7666	047C,0427,0405
020C7667	0403,0403,04B3
020C7668	0439,0405,0477
020C7669	04A2,0424
020C766A	0428,04B3
020C766B	0410,04B4
020C766C	047A,047C
020C766D	04C7,049C
020C766E	04C7,0410
020C766F	04A2,043A
020C7670	0449,044D
020C7671	042A,04C7
020C7672	040117,0404
020C7673	0430,0422,0420
020C7674	0430,042E,0429
020C7675	043C,042E,0423
020C7676	044A,0477
020C7677	0475,0477
020C7678	0422,0405,0404,0405,0403
020C7679	0422,0417,0423
020C767A	040B,0411,0458
020C767B	045A,0479
020C767C	04A2,0422
020C767D	041A,040E,0404,0406,0401
020C767E	044B,041A,0401
020C7721	04CE,0401
020C7722	0401,044B,040E,0408
020C7723	041F,0410,0411
020C7724	0430,04A1
020C7725	0481,0461
020C7726	0433,044C,0405
020C7727	0404,0405,0489
020C7728	0472,046B
020C7729	0404,043D,0479
020C772A	0447,042B,0425
020C772B	0458,0479,0404
020C772C	04A0,041C,0436
020C772D	0481,0405,0419
020C772E	0489,0458
020C772F	04C8,0407
020C7730	0495,043B,0405
020C7731	04A0,044F,0405
020C7732	041F,044A,0411
020C7733	0422,040119
020C7734	04DB,0438
020C7735	043F,0439,0458
020C7736	0433,0410,0478
020C7737	04C0,044B
020C7738	0418,0432,0411,0436
020C7739	0489,0410,0408
020C773A	045E,04B4
020C773B	047A,04B4
020C773C	042E,0423,0401,0410
020C773D	045A,04A4
020C773E	0422,0404,04BC
020C773F	0459,0401,0476
020C7740	0485,042E,040D
020C7741	0430,04FF
020C7742	041C,04D7
020C7743	045B,0413,043B
020C7744	0401,04E0,0405
020C7745	0411,0439,0458
020C7746	0433,046B,0476
020C7747	0484,0467
020C7748	0430,0414,0458
020C7749	0403,0403,0400,0401,044B
020C774A	041E,0401,04A4
020C774B	04FD,0407
020C774C	0467,04B9
020C774D	0430,041D,041D,0401
020C774E	0413,0401,0429,043A
020C774F	041E,0410,045A
020C7750	0422,045F,0439
020C7751	04B4,0454
020C7753	04C7,0471,0407
020C7754	041C,0458,0439
020C7755	0481,04C7
020C7756	046D,04A0
020C7757	0422,0428,041E,0403
020C7758	04C7,041C,0412
020C7759	048D,047A
020C775A	046A,044A,040A
020C775B	0460,0410,043D
020C775C	0404,0427,04F9
020C775D	0425,0425,0427,0405
020C775E	0476,04A8,04BD
020C775F	04A2,0401,0429
020C7760	044C,0410,043D
020C7761	04C7,0447
020C7762	042A,0459,0425,0405
020C7763	0403,040137
020C7764	0422,0401,040E,043D
020C7765	04C7,042A,040E,0407
020C7766	040B,040112
020C7767	045F,0411,0411
020C7768	0495,0401,0476
020C7769	0418,04D9
020C776A	0489,041D,0403
020C776B	0495,0401,0458
020C776C	0422,04D5
020C776D	0481,043B,0405
020C776E	046A,0465,0401
020C776F	0476,048B
020C7770	0459,042B,0425
020C7771	0477,041F,0497
020C7772	0404,0401,0472,0408,0406
020C7773	0445,040C,04C7
020C7774	043B,04CB
020C7775	048E,044C,0405,043D
020C7776	04D1,0436
020C7777	0467,0433,042D
020C7778	04D5,0400
020C7779	04A4,041D,0405
020C777A	0404,0411,0458,0405,0401
020C777B	0430,0412,0458
020C777C	0459,0414,043B
020C777D	043B,04ED
020C777E	0430,04F7
020C7821	0401,045C,045A
020C7822	041C,0472,0476
020C7823	0439,0405,04DD
020C7824	04C7,0495,0425
020C7825	0481,043A,046D
020C7826	046C,04DA
020C7828	046B,0410,0478
020C7829	0411,0433,043A,043A
020C782A	04A0,0467,0436
020C782B	042E,0429,041F,0436
020C782C	0439,047B,047C
020C782D	04A0,04B1
020C782E	0471,04F7
020C782F	041E,0404,04A0
020C7830	045B,0404,04AD
020C7831	04A0,0453,0401,0402
020C7832	04A8,0401,0476
020C7833	04B4,0405,0401,043D
020C7834	0498,041D,0422
020C7835	0481,0439,043B
020C7836	0476,040102
020C7837	04A0,0405,046D,0407
020C7838	049C,04B9
020C7839	0498,0423,0420
020C783A	04A9,0409,044A
020C783B	0498,0432,0411
020C783C	04C7,041D,041D,0401
020C783E	0404,0445,04B6
020C783F	04C7,0410,0453
020C7840	0401,041D,0403,0403,0476
020C7841	0431,0483,0439
020C7842	0447,0480,0410
020C7843	040118,043D
020C7844	04B9,0414,047A
020C7845	04A0,0413,04B3
020C7846	0405,0481,0476
020C7847	0410,0426,043B,043B
020C7848	04CB,043C,0425
020C7849	047C,04CA
020C784A	04C7,0404,0410,0400,0404
020C784B	0447,04EC
020C784C	042E,0431,0433,0419
020C784D	0411,0414,0403,047A
020C784E	0412,049D,0422,0410
020C784F	04A0,04A4
020C7850	0489,0424,0424
020C7851	04B9,046B,042D
020C7852	0414,04AB,0415
020C7853	0422,0415,0476
020C7854	048D,0497
020C7855	0418,0400,04DD
020C7856	0404,04012C,0407
020C7857	045A,0422,0452
020C7858	0476,0471,043D
020C7859	045B,0422,0401,043E
020C785A	040B,0405,0474,0438
020C785B	0447,043D,042B,0425
020C785C	0405,046D,0450
020C785D	0498,0439,043B
020C785E	0467,041C,0477
020C785F	0414,0403,0401,0401,045A
020C7860	045B,0411,0458
020C7861	0403,0498,0401,0427
020C7862	04F1,0470
020C7863	0476,0411,040D
020C7864	04A0,04F2
020C7865	0489,04B1
020C7866	0401,040E,0404,0447,0427
020C7867	0422,0404,0411,0426
020C7868	040105,0415
020C7869	043F,0459,0458
020C786A	0489,043B,043A
020C786B	0481,0401,046D
020C786C	0430,046A,0447
020C786D	04A5,040C,0423
020C786E	045A,04DC
020C786F	047F,043A,0476
020C7870	0481,0498
020C7871	04B4,043F,043A
020C7872	0472,0433,0467
020C7873	042C,0405,0439,047A
020C7874	0458,043F,0447
020C7875	04B2,04FC
020C7876	04CB,0452
020C7877	0494,04B4
020C7878	04EB,042B,0405
020C7879	0422,04D0,0401
020C787A	0447,0447,042D
020C787B	044B,04E2
020C787C	04B9,043F,0444
020C787D	046C,044B,0439
020C787E	04B9,0419,0458
020C7921	048F,0482
020C7922	0422,0447,0477
020C7923	04B3,04AA
020C7924	0404,0400,0438,0427
020C7925	04CB,0458
020C7926	0404,044D,04B6
020C7927	0476,0410,0453
020C7928	043B,043B,04B9
020C7929	0498,0410,043D
020C792A	0484,0414,043B,0405
020C792B	0441,043B,0404,0405,0438
020C792C	04A2,04B1
020C792D	04C7,0422,0458
020C792E	0495,043A,0449
020C792F	0411,0458,0432,0411
020C7930	040123,0422,0458
020C7931	04A0,0414,04AB
020C7932	0411,049D,0422,0458
020C7933	04EF,0458,0408
020C7934	04CB,0422,0458
020C7935	0495,0401,0458,0411
020C7936	0481,042E,0404,0425
020C7938	04CA,04B6
020C7939	0479,0401,0426,0479,0404
020C793A	04A0,0493,0438
020C793B	045A,0463,0401,043E
020C793C	0453,0493,0414
020C793D	0405,046D,043D,04A1
020C793E	04D1,042E,0429
020C793F	045A,0401,043E,040B,0404,0405
020C7940	0498,04F7
020C7941	046C,04BB,0422
020C7942	0495,047C,0422,0403
020C7944	045F,0458,0477
020C7945	0423,0422,04CB
020C7946	04A0,04D9,0414
020C7947	044C,0414,0403,047A
020C7948	04B4,0409,0401,0458
020C7949	040125,0438,0407
020C794B	046B,0415,040147
020C794C	0401,0458,0403,0422,0401,043E
020C794D	0476,040E,0407,04B9
020C794F	0422,040143
020C7950	0401,0497,042A,0422
020C7951	0411,044E,040D,0423
020C7952	0404,044B,042A,0458
020C7953	04F1,0497
020C7954	04B4,044B,0439
020C7955	0422,0453,049C
020C7956	04CB,0431,0445
020C7957	04010D,0458,0402
020C7958	04CB,0422,0401,043E
020C7959	042A,049D,0472,0407
020C795A	04B2,04DD
020C795B	04AB,042A,046F
020C795C	0496,048B,0422
020C795D	0448,044D,0401,0426
020C795E	04F1,04C2
020C795F	04DA,0498
020C7960	042B,04011B
020C7961	043D,040116,045D
020C7962	04CB,049C
020C7963	04D9,0425,0425
020C7964	0436,046F,04B4
020C7965	04C7,0403,0498
020C7966	04CB,040102
020C7967	0489,0400
020C7968	044B,0431,0491
020C7969	04CB,0422,0401,040E
020C796A	042B,0458,04B4
020C796B	048D,04DB
020C796C	0489,043B,0458
020C796D	046C,0414,04B6
020C796E	045A,043D,04AA
020C796F	04010C,0479
020C7970	0422,041C,040E,0497
020C7971	0458,042A,04C7
020C7972	042A,0459,0422,0426
020C7973	0400,043B,04DD
020C7974	042E,043D,040116,0407
020C7975	0476,0463,0458
020C7976	04C0,0414,043B,0405
020C7977	0447,0425,0438,043B
020C7978	04A0,0412,0403,0422
020C7979	040104,045F
020C797A	04A2,0463,0432
020C797B	0430,040113,0405
020C797C	04B4,04D7
020C797D	046A,043D,0489
020C797E	04AB,04FE
020C7A21	040123,0423,041A
020C7A22	04CB,04F2
020C7A23	044B,04012C
020C7A24	04CB,04AC
020C7A25	0422,042E,0431,04012C
020C7A26	040125,0467
020C7A27	04C7,0418,0489
020C7A28	046B,0401,04DC
020C7A29	04A0,048F,0415
020C7A2A	042E,04AA,0475
020C7A2B	040126,0426,0427
020C7A2C	0422,0422,0422,0449
020C7A2D	0476,042A,04BD
020C7A2E	04A0,042B,0404,043A
020C7A2F	04CB,043A,0458
020C7A30	046D,04A2,0425
020C7A31	0430,0497,0479,0404
020C7A32	04A5,0439,0414,0425
020C7A33	0489,0401,04B1
020C7A35	0401,043D,043D,0498
020C7A36	0479,0401,0426,049C
020C7A37	0458,041F,04A5
020C7A38	040101,043D,0426
020C7A39	0458,0413,04A0
020C7A3A	0496,04B1,0406
020C7A3B	0403,0405,0409,040125
020C7A3C	04D7,0479,0404
020C7A3D	04A5,0439,045B
020C7A3E	046B,0423,042E,0429
020C7A3F	042A,0498,0401,0423
020C7A40	04B9,0498,0411
020C7A41	040128,041D,0405
020C7A42	04011E,0403,041B
020C7A43	0404,0434,041B,045A
020C7A44	0447,047C,0452
020C7A45	04F2,04B6
020C7A46	04F0,0401,044B
020C7A47	04D1,042C,0436
020C7A48	0495,0471,0422
020C7A49	04CB,04A4,0426
020C7A4A	04F6,04A2
020C7A4B	041F,044B,04B4
020C7A4C	0489,04D6
020C7A4D	04012C,0467
020C7A4E	0498,0426,0452
020C7A4F	0401,044B,04DD
020C7A50	047C,045F,0447
020C7A51	0422,043E,04D9
020C7A52	0447,040112
020C7A53	04EB,04B3
020C7A54	0476,0403,0409,04AB
020C7A55	044B,0447,0447
020C7A56	04C7,0415,04AB
020C7A57	0422,0404,0483,0438
020C7A58	04C7,04011C
020C7A59	0498,04D1
020C7A5A	04D7,04C7
020C7A5B	041D,0431,0401,0497
020C7A5C	04B4,0458,043A
020C7A5D	045F,0472,04C7
020C7A5E	0422,04C8,043B
020C7A5F	040138,043D
020C7A60	0476,0497,0415
020C7A62	0476,040128
020C7A63	04F1,0498
020C7A64	045F,04011E
020C7A65	045A,0448,0458
020C7A66	0413,041C,0401,0498
020C7A67	040134,048E
020C7A68	0411,0459,0403,040C,0423
020C7A69	0428,0458,0481
020C7A6A	0489,0411,0438,0422
020C7A6B	0458,045A,045E
020C7A6C	046D,0489,0439
020C7A6D	0404,0427,0405,0404,0427,0405,0404,0427,0405
020C7A6E	04A8,0481,0423
020C7A6F	042E,0429,0414,045B
020C7A70	0404,044B,04D9
020C7A71	0460,040134
020C7A72	0416,0434,043B,0476
020C7A73	04B3,04ED
020C7A74	0489,0422,0443
020C7A75	043A,04AC,045A
020C7A76	046D,045A,0467
020C7A77	0458,0404,041D,0467
020C7A78	0458,041D,048F
020C7A79	0422,04B3,0458
020C7A7A	04D1,0497
020C7A7B	04012C,0461
020C7A7C	0404,0458,0403,0426,043D
020C7A7D	0404,04DE,0426,0405
020C7A7E	045A,045A,045A
020C7B21	0458,0451,0401,0426
020C7B22	04A0,0477,0452
020C7B23	0496,047F,042B
020C7B24	04ED,041F,044B
020C7B25	043F,041C,040E,0404,0425,0427
020C7B26	0481,04EF,045A
020C7B27	044B,0401,041A,04A7
020C7B28	045B,0431,04BF,0404
020C7B29	0404,0404,047F,040116,0407
020C7B2A	04CB,04D8
020C7B2B	0476,046D,04C2
020C7B2C	040126,0413,043B
020C7B2D	0499,0498,043A
020C7B2E	04F0,04CE
020C7B2F	042E,045B,0463,0432
020C7B30	04CB,04EC
020C7B31	045F,0458,0415,0410
020C7B32	04DA,0405,04B6
020C7B33	0498,04011D
020C7B34	0430,046D,0415
020C7B35	0495,0401,044D,0439
020C7B36	04C7,04A0,0410,0426
020C7B37	048F,040E,04C7,0401
020C7B38	04A2,0463,0461
020C7B39	042E,0429,041F,0437,0405,0407
020C7B3A	0474,0474,0422,0401,040E
020C7B3B	04C7,041E,0401,0422,0423
020C7B3C	04B4,042A,0498
020C7B3D	04A8,04A0,043B
020C7B3E	04DC,0433,0476
020C7B3F	0466,047C,04B6
020C7B40	0447,041F,040E,0497
020C7B41	0422,0450,0489
020C7B42	043B,043B,0443,0431
020C7B43	0460,04012E
020C7B44	04CB,040111
020C7B45	0401,0458,0447,0477
020C7B47	0481,0422,0401,0448
020C7B48	0458,0401,0483,043A
020C7B49	046C,0438,040C,0489
020C7B4A	04ED,042B,0458
020C7B4B	0476,046D,04AB
020C7B4C	04015F,0401
020C7B4D	04F0,0479,0401,0426
020C7B4E	045A,0422,0422,0445
020C7B4F	04CA,0403,0498
020C7B50	045A,0448,04B9
020C7B51	0448,0487,0401,0426
020C7B52	0401,041D,0412,0401,041D,0412
020C7B53	042E,04E5,0476
020C7B54	04011C,0422,0415
020C7B55	0422,0416,0447,0447
020C7B56	040131,047C
020C7B58	042E,040D,0467,0404,0447
020C7B59	0489,04BB,0479
020C7B5A	04DA,0433,0476
020C7B5B	045F,0456,0415,0439
020C7B5C	040102,040102
020C7B5D	046A,0414,0461,0400,0405
020C7B5E	0411,0493,04CB
020C7B5F	0471,0430,0422,0401,043E
020C7B60	0489,0467,0443
020C7B61	04CB,0401,0498,0401
020C7B62	04DE,0443,0431
020C7B63	046C,0401,044A,0445
020C7B64	0419,0425,0425,0425,0425
020C7B65	0401,04DA,0498
020C7B66	0422,0493,0493
020C7B67	04C7,044C,044C,0405
020C7B68	04A0,042A,049D,0422
020C7B69	045A,0463,0450
020C7B6A	04A8,047A,0470
020C7B6B	046C,0430,0403,048E
020C7B6C	0400,047A,0470
020C7B6D	04A0,042F,0401,0445
020C7B6E	0489,0428,048F
020C7B6F	046B,04DD,0419
020C7B70	0430,0404,041D,0422,0401,0423
020C7B71	04ED,040123
020C7B72	04B9,0414,047A,0438
020C7B73	04011C,0490
020C7B74	04CB,0401,04F0
020C7B75	04CB,043F,0498
020C7B76	040101,04ED
020C7B77	04F9,04D1
020C7B78	04011C,04D5
020C7B79	042E,0458,04E6
020C7B7A	04A0,040113,0405
020C7B7B	04CF,0401,04AF
020C7B7C	04012C,0491
020C7B7D	040132,046F
020C7B7E	046C,0430,0498,0401
020C7C21	044B,041A,042A,046F
020C7C22	043D,0423,0467,0477
020C7C23	04B3,0405,0413,0461
020C7C24	0489,04A7,0436
020C7C25	04C7,0449,0414,046F
020C7C26	04EB,04CC
020C7C27	0458,041F,0445,0438
020C7C28	0422,0497,0497
020C7C29	0495,044B,044E
020C7C2A	0488,0423,0401,041A
020C7C2B	0458,04C7,0447
020C7C2C	0401,0446,0458,0452
020C7C2D	046A,04F7,0411
020C7C2E	046C,0403,0403,0431,043B
020C7C2F	04DA,0422,0401,043E
020C7C30	0476,0404,041E,0422,041A
020C7C31	0404,049C,0401,04AF
020C7C32	0458,0476,04AB
020C7C33	04C7,043E,0401,04C7
020C7C34	04C7,0495,046F
020C7C35	04F9,04EB
020C7C36	048E,045B,0463
020C7C37	0424,0481,0422,0401,043E
020C7C38	0404,04D9,0404,044D
020C7C39	040E,0497,04D7
020C7C3A	0401,044B,045A,0464
020C7C3B	0401,041D,0403,040131
020C7C3C	04B3,041D,0487
020C7C3D	04D1,04DD
020C7C3E	045A,04F7,0411
020C7C3F	0422,0459,0423,0403,0423
020C7C40	040123,0422,0448
020C7C41	0422,0453,0431,0445
020C7C42	044B,0488,0478
020C7C43	0403,04F0,0415,0427
020C7C44	0489,0404,04EA,0407
020C7C45	041E,0403,0403,0401,0401,0401,044B
020C7C46	040112,0482
020C7C47	0422,0410,04DA
020C7C48	048F,0415,04B9
020C7C49	04B3,0401,04E4
020C7C4A	049D,040E,0401,049D
020C7C4B	0479,0401,0426,049C
020C7C4C	0479,0404,040111
020C7C4D	0489,0401,0438,0422
020C7C4E	045A,0498,0479
020C7C4F	045A,0401,041D,0422,0422
020C7C50	04B9,04012D
020C7C51	0431,0404,040E,040E,0409,04B4
020C7C52	045B,0405,040129
020C7C53	0459,04B3,045A
020C7C54	043B,04011E,0426
020C7C55	045A,0495,0445
020C7C56	0422,0403,04A1,0420,0401,0401
020C7C57	0422,0401,0458,0404,044D
020C7C58	040104,04D8
020C7C59	047C,0401,0458,04E7
020C7C5A	04BE,040138
020C7C5B	042A,04D9,042E,0423
020C7C5C	0489,0472,04C7
020C7C5D	046A,043D,0458,047C
020C7C5E	041F,04C6,042E,0427
020C7C5F	04C7,046D,04F3
020C7C60	04CB,0448,0458
020C7C62	045F,0458,0458,0410
020C7C63	04B4,041C,0401,04B4
020C7C64	04B4,0498,0461
020C7C65	040123,04012B
020C7C66	04A0,0441,0458,043B,0401
020C7C67	0422,046A,0487,043B
020C7C68	04A0,041D,046C,042E,040D
020C7C69	040116,04C2,0476
020C7C6A	04D5,0401,0498,0401
020C7C6B	0401,04E5,0404,04B4
020C7C6C	041F,044B,0458,045B
020C7C6D	0447,045A,0422,0401,043E
020C7C6E	0476,04C7,046D,0415
020C7C6F	047F,0458,04E6
020C7C70	04A2,0418,0422,0401,0410
020C7C71	04B4,0447,04B4
020C7C72	0422,0411,040138
020C7C73	0448,0402,044B,042A,0422
020C7C74	04DE,0448,0452
020C7C75	042E,0429,041F,0410,0478
020C7C76	0476,04A9,042E,0429
020C7C77	044B,0433,0414,04AB
020C7C78	04012C,0471,0422
020C7C79	0422,0445,043B,0489
020C7C7A	0458,0458,044B,0411
020C7C7B	04CB,04012B
020C7C7C	046D,04A2,04A2
020C7C7D	04A0,0458,04F7
020C7C7E	04A0,0404,0401,0498,0422
020C7D21	044B,0401,041A,041C,0471
020C7D22	040118,042B,0458
020C7D23	0401,0404,049A,044B,043A
020C7D24	042A,041E,0401,0401,0407,0403,0458
020C7D25	0498,0405,046E,042E,040A
020C7D26	04C7,04013A
020C7D27	04A0,046C,0423,0458
020C7D28	0481,0421,0481,0405
020C7D29	046C,0403,0409,0414,0489
020C7D2A	0415,0415,04F0,043A
020C7D2B	0422,0401,0458,041D,041D,0401
020C7D2C	0498,0413,041F,044B
020C7D2D	042E,043D,04AB,0447
020C7D2E	04012E,04B3
020C7D2F	0481,040E,04C7,0438
020C7D30	0489,0411,04D8
020C7D31	046D,0458,041D,043D
020C7D32	046D,0497,04AF
020C7D33	0489,04A5,047C
020C7D34	0404,049D,040122
020C7D35	046C,0401,0495,0445
020C7D36	0466,040104,0436
020C7D37	040143,0414,043B
020C7D38	04A8,047A,04D4
020C7D39	0423,0488,0401,0414,0435
020C7D3A	04011C,0415,0477
020C7D3B	047C,040143
020C7D3C	0458,0497,0401,0410,0407
020C7D3D	04C7,042E,043D,04AB
020C7D3E	0447,0497,0453,0400
020C7D3F	0448,0458,04FE
020C7D40	0404,040125,04B4
020C7D41	0489,04CC,0401,040D
020C7D42	04011C,0401,04A2
020C7D43	0495,0433,0467,046E
020C7D44	0460,0495,0497
020C7D45	0422,0401,0489,0411,043B
020C7D46	0430,0449,044C,0444
020C7D47	0401,041C,0433,0467,0467
020C7D48	044B,0422,0422,0498
020C7D49	0447,042F,0401,0411,0401
020C7D4A	0413,0405,046D,04DD
020C7D4B	04011C,0405,0472,0404
020C7D4C	0411,0498,0411,0461
020C7D4D	0496,044B,0489
020C7D4E	040158,04B3
020C7D4F	04A0,043D,0479,0401,0426
020C7D50	0499,0404,0497,0477
020C7D51	0458,0495,043A,0405,0405
020C7D52	040105,0423,0443
020C7D53	0431,0498,044B,043A
020C7D54	0430,0413,040156
020C7D55	040117,041F,044B
020C7D56	040104,04E0
020C7D57	04C7,042E,0423,04AF
020C7D58	0496,045F,0401,0477
020C7D59	041C,040E,0404,0458,0433,044B
020C7D5A	042E,040D,04A1,0481
020C7D5B	0484,0439,0405,0489
020C7D5C	042A,04E1,0414,043B
020C7D5D	04A0,04011C,0410
020C7D5E	0496,0430,0443,0431
020C7D5F	04B4,041D,0411,0458
020C7D60	04E9,0458,0423
020C7D61	0495,048B,0422,0432
020C7D62	0479,0401,0426,04CC
020C7D63	0447,0497,0404,0447
020C7D64	0489,0445,0401,0476
020C7D65	0495,043A,04D6
020C7D66	0404,042E,0459,04AB,0407
020C7D67	0495,0449,0427,0432
020C7D68	0431,040107,0452
020C7D69	04B4,0439,04F0
020C7D6A	0489,0447,04AE
020C7D6B	0448,0433,0458,046C
020C7D6C	04CB,0447,0498
020C7D6D	042A,04015E
020C7D6E	04C7,04A8,0498
020C7D6F	04B4,047C,0427,043B
020C7D70	04B3,0405,040129
020C7D71	0422,0401,0458,04E4
020C7D72	0448,0433,043D,04A4
020C7D73	047C,0404,044D,0447,0405
020C7D74	04A0,042E,04DB,0405
020C7D75	04A0,0403,0400,0438,043B
020C7D76	04A0,04A5,04B6
020C7D77	040126,0422,0401,0409,0403
020C7D78	04A0,045F,0499,0405
020C7D79	04C7,0405,0401,0414,0405,0443
020C7D7A	04011C,0401,0410,0400,0404
020C7D7B	046A,044A,0458
020C7D7C	0411,049D,0422,0463,0432
020C7D7D	0415,0498,04DD
020C7D7E	0403,0405,0409,0458,04E6
020C7E21	04C7,0488,0423,0404,0404
020C7E22	0405,046D,044C,0405,0410,0403
020C7E23	0496,0422,0414,0449
020C7E24	040138,0479,0404
020C7E25	0489,0425,0425,047C
020C7E26	040104,0458,0426
020C7E27	046C,0474,0439,0447
020C7E28	0481,048D,0477
020C7E29	0476,0404,040125,0403
020C7E2A	0487,045B,0413,043B
020C7E2B	04C7,0422,0422,0489
020C7E2C	04012C,042A,046F
020C7E2D	0460,040156
020C7E2E	0422,0441,0458,043B,0438
020C7E2F	04A0,04011E,041A
020C7E30	0489,0459,0401,0458
020C7E31	046B,04B9,041D,0403,0401
020C7E32	0430,042E,0458,0433,0427
020C7E34	040152,042E,040D
020C7E35	0495,044B,0489
020C7E36	042A,0413,0423,041F,044B
020C7E37	04F6,0418,0427,0404,0404
020C7E38	0476,0404,04D9,043B
020C7E39	04ED,040123
020C7E3A	047C,046B,04D8
020C7E3B	047C,0415,0415,0404,0447
020C7E3C	04B4,0458,0401,044B
020C7E3D	046D,0458,043B,0458
020C7E3E	04D7,040107
020C7E3F	045A,04ED,043C
020C7E40	04C7,0422,0401,040E,0458
020C7E41	0459,0463,04D9
020C7E42	04A0,0496,0423,0439
020C7E43	046A,040128,0404,0403
020C7E44	04B4,045A,0410,0426
020C7E45	0458,0422,0452,0447
020C7E46	0460,0422,0422,0422,0422
020C7E47	0448,0483,042A,0422
020C7E48	0422,0410,043D,042A,046F
020C7E49	0479,041D,0458,0467
020C7E4A	0495,0410,0426,047C
020C7E4B	0476,0404,041D,0422,044B
020C7E4C	0489,04B3,0461
020C7E4D	04B4,0459,0403,0403,0410
020C7E4E	0458,0458,0439,0476
020C7E4F	0422,040123,0458
020C7E50	0411,0433,04ED,043A
020C7E51	042E,0498,04CB
020C7E52	04012C,0446,0489
020C7E53	047C,0467,046F,0447
020C7E54	0458,0416,0434,0401,0426
020C7E55	04F0,0415,0472,0427
020C7E56	0422,0445,043B,0489
020C7E57	04013F,045D,0431
020C7E58	04A0,0448,0458,047C
020C7E59	0413,040125,0476
020C7E5A	0422,04B5,04D7
020C7E5B	04B9,0495,0410,0426
020C7E5C	04B9,04A1,0489
020C7E5D	0481,042A,041D,0447
020C7E5E	0481,04AB,0452
020C7E5F	0422,0423,0439,04DD
020C7E60	0489,0461,0489
020C7E61	0409,0446,0458,04C2
020C7E62	0484,0467,04A1
020C7E63	042E,0423,047F,04AF
020C7E64	0498,0414,04AB
020C7E65	040118,0466,0436
020C7E66	0498,0447,042B,0410
020C7E67	040149,0427,0405
020C7E68	0495,04EF,047C
020C7E69	048D,04012F
020C7E6A	04CB,044C,0405,045A
020C7E6B	046B,0458,0404,041D,0403,0403
020C7E6C	048C,040132
020C7E6D	0422,0403,0463,0401,044B
020C7E6E	04D7,04012E
020C7E6F	042E,0429,0467,040E,0497
020C7E70	04B3,040158
020C7E71	04CB,040130
020C7E72	0447,0423,0445,04B2
020C7E73	0498,0439,0458,0458
020C7E74	0481,0404,04B4,043B
020C7E75	04B9,0422,040143
020C7E76	04B9,043D,0458,04B9
020C7E77	040E,0497,0454,0480
020C7E78	0479,0433,040133
020C7E79	04B9,041C,0472,0497
020C7E7A	0460,0404,0414,04011E
020C7E7B	0487,049C,0423,043A
020C7E7C	046B,041C,0458,04B9
020C7E7D	042C,0405,0439,04D9,0439
020C7E7E	0411,0422,0422,0463,0467
020D2124	048D,0433,0401,0498,0401
020D2126	048D,0497,04AB
020D2127	048D,0411,04D7,040C
020D2129	049C,049C,049C
020D212F	043F,0411,04F0,0443
020D2131	043F,0401,04F0,0404,044D
020D2132	0404,044B,046D,0474,0438
020D2133	0404,044B,0498,04AB
020D2134	0404,04DE,040122
020D2137	042A,04DE,0498,040D
020D2139	0482,0482,0482
020D213C	042E,047F,047F,04D4
020D213D	042E,0422,040156
020D2142	042E,0459,0458,0489
020D2143	042E,04D9,04D8
020D2144	042E,0422,0422,0422,0422,0401,0408
020D2145	042E,04D9,04D7
020D2146	042E,043D,0433,04012C
020D2149	0422,0467,0436,04B9
020D214B	0422,046C,0483,0436
020D214D	0422,0403,04A1,04F3
020D214F	0422,0405,0481,04ED
020D2151	0422,0403,0463,0401,04EB
020D2153	0422,0490,0458,0450
020D2155	0422,045A,0401,0458,046C
020D2157	0422,046A,0487,045B
020D2159	0422,0401,04E5,0498
020D215A	0422,040126,0426,043D
020D215C	0422,0449,040138
020D215D	0422,0459,044B,04B9
020D215F	0422,046C,0423,04DD
020D2160	0422,040150,0422
020D2163	0424,0481,0424,0481
020D2164	0422,045F,0456,0415,0410
020D2165	0422,0403,042A,0422,04F3
020D2166	0422,0415,04D7,040C,0423
020D2167	0422,040120,0427,043B
020D2169	0422,042E,0403,0403,0410,0433,0419
020D216A	0422,04B3,04010A
020D216F	0422,04B3,0438,04AB
020D2171	0422,0479,0433,0458,0427
020D2175	0422,0413,040156
020D2176	0422,044B,0431,04E6
020D2222	0422,0403,0433,04D7,040C,0423
020D2223	0422,040126,04B9
020D2224	0422,0433,0401,040137
020D2225	0422,0401,040E,0422,0401,040E,0422,0401,040E
020D2227	040104,0479,0401,0426
020D2228	0489,0422,0422,043D,0426
020D222A	0498,0479,0401,0426,043A
020D222C	0456,04F0,0415,0427
020D2230	0403,0403,041B,0404,0401,0403,0410,0401,0423
020D2231	0401,045C,0425,0425,0425,0425
020D2232	041D,046C,0474,042A,0422
020D2234	0433,0423,042A,04E1
020D2235	0433,0423,0447,046C,0411
020D223B	0430,04ED,0456,0415
020D223E	0430,04AA,0443,046C
020D223F	0430,042E,0458,047A,043A
020D2240	0430,04012F,0452
020D2241	04C7,0411,049D,04AF
020D2242	0449,04F0,0415,0427
020D2243	0481,04F0,040D,0427
020D2246	0447,04F0,0415,0427
020D224C	046D,0401,04D9,0402,0439
020D224F	0448,0433,04ED,0427,043B
020D2250	046D,04D9,0402,0405,0439
020D2251	045F,0456,0415,0447,0439
